diet_tag,region,subregion,class_flex,ingredient,ingredient_share,ingredient_type
diet_mature_goat_female_meat_stall,spain,,,wheat_soft_national_12_9_cp,15.03,concentrate
diet_mature_goat_female_meat_stall,spain,,,barley_2_rows_national_11_3_cp,25.11,concentrate
diet_mature_goat_female_meat_stall,spain,,,oats,0,concentrate
diet_mature_goat_female_meat_stall,spain,,,corn_national,14.48,concentrate
diet_mature_goat_female_meat_stall,spain,,,beet_pulp_4_ash,2.51,concentrate
diet_mature_goat_female_meat_stall,spain,,,horse_bean_white_flower_variety,0,concentrate
diet_mature_goat_female_meat_stall,spain,,,cotton_seed_whole,0,concentrate
diet_mature_goat_female_meat_stall,spain,,,barley_ddgs,0,concentrate
diet_mature_goat_female_meat_stall,spain,,,straw_cereals_wheat_and_barley,28.57,forage
diet_mature_goat_female_meat_stall,spain,,,ryegrass_fresh_second,0,forage
diet_mature_goat_female_meat_stall,spain,,,ryegrass_fresh_third,0,forage
diet_mature_goat_female_meat_stall,spain,,,ryegrass_fresh_fourth,0,forage
diet_mature_goat_female_meat_stall,spain,,,ryegrass_hay_third,71.43,forage
diet_mature_goat_female_meat_stall,spain,,,alfalfa_hay_first,0,forage
diet_mature_goat_female_meat_stall,spain,,,goat_breast_milk,0,milk
diet_mature_goat_female_meat_pasture,spain,,,skimmed_milk,0,concentrate
diet_mature_goat_female_meat_pasture,spain,,,Vitamin/mineral_supplement,2.79,concentrate
diet_mature_goat_female_meat_pasture,spain,,,molasses_beet,0,concentrate
diet_mature_goat_female_meat_pasture,spain,,,lupin_australian,0,concentrate
diet_mature_goat_female_meat_pasture,spain,,,soybean_hulls_12_cp,4.97,concentrate
diet_mature_goat_female_meat_pasture,spain,,,palm_oil,1.12,concentrate
diet_mature_goat_female_meat_pasture,spain,,,corn_gluten_feed_20_5_cp,7.93,concentrate
diet_mature_goat_female_meat_pasture,spain,,,sunflower_seed,8.41,concentrate
diet_mature_goat_female_meat_pasture,spain,,,wheat_bran_20_starch,9.8,concentrate
diet_mature_goat_female_meat_pasture,spain,,,soybean_meal_47_cp,7.86,concentrate
diet_mature_goat_female_meat_pasture,spain,,,wheat_soft_national_12_9_cp,15.03,concentrate
diet_mature_goat_female_meat_pasture,spain,,,barley_2_rows_national_11_3_cp,25.11,concentrate
diet_mature_goat_female_meat_pasture,spain,,,oats,0,concentrate
diet_mature_goat_female_meat_pasture,spain,,,corn_national,14.48,concentrate
diet_mature_goat_female_meat_pasture,spain,,,beet_pulp_4_ash,2.51,concentrate
diet_mature_goat_female_meat_pasture,spain,,,horse_bean_white_flower_variety,0,concentrate
diet_mature_goat_female_meat_pasture,spain,,,cotton_seed_whole,0,concentrate
diet_mature_goat_female_meat_pasture,spain,,,barley_ddgs,0,concentrate
diet_mature_goat_female_meat_pasture,spain,,,straw_cereals_wheat_and_barley,22.22,forage
diet_mature_goat_female_meat_pasture,spain,,,ryegrass_fresh_second,16.67,forage
diet_mature_goat_female_meat_pasture,spain,,,ryegrass_fresh_third,11.11,forage
diet_mature_goat_female_meat_pasture,spain,,,ryegrass_fresh_fourth,38.89,forage
diet_mature_goat_female_meat_pasture,spain,,,ryegrass_hay_third,11.11,forage
diet_mature_goat_female_meat_pasture,spain,,,alfalfa_hay_first,0,forage
diet_mature_goat_female_meat_pasture,spain,,,goat_breast_milk,0,milk
diet_lamb_dairy_slaughter,spain,,,corn_national,25,concentrate
diet_lamb_dairy_slaughter,spain,,,barley_2_rows_national_11_3_cp,22,concentrate
diet_lamb_dairy_slaughter,spain,,,wheat_soft_national_12_9_cp,25,concentrate
diet_lamb_dairy_slaughter,spain,,,soybean_meal_44_cp,22,concentrate
diet_lamb_dairy_slaughter,spain,,,wheat_bran_20_starch,2.5,concentrate
diet_lamb_dairy_slaughter,spain,,,barley_ddgs,0,concentrate
diet_lamb_dairy_slaughter,spain,,,corn_gluten_feed_20_5_cp,0,concentrate
diet_lamb_dairy_slaughter,spain,,,sunflower_seed,0,concentrate
diet_lamb_dairy_slaughter,spain,,,palm_oil,1,concentrate
diet_lamb_dairy_slaughter,spain,,,Vitamin/mineral_supplement,2.5,concentrate
diet_lamb_dairy_slaughter,spain,,,beet_pulp_4_ash,0,concentrate
diet_lamb_dairy_slaughter,spain,,,citrus_pulp_orange_tangerine,0,concentrate
diet_lamb_dairy_slaughter,spain,,,molasses_beet,0,concentrate
diet_lamb_dairy_slaughter,spain,,,cotton_seed_whole,0,concentrate
diet_lamb_dairy_slaughter,spain,,,straw_cereals_wheat_and_barley,100,forage
diet_lamb_dairy_slaughter,spain,,,ryegrass_fresh_second,0,forage
diet_lamb_dairy_slaughter,spain,,,ryegrass_fresh_third,0,forage
diet_lamb_dairy_slaughter,spain,,,ryegrass_hay_third,0,forage
diet_lamb_dairy_slaughter,spain,,,alfalfa_hay_first,0,forage
diet_lamb_dairy_slaughter,spain,,,sheep_breast_milk,100,milk
diet_lamb_meat_slaughter,spain,,,corn_national,20,concentrate
diet_lamb_meat_slaughter,spain,,,barley_2_rows_national_11_3_cp,24,concentrate
diet_lamb_meat_slaughter,spain,,,wheat_soft_national_12_9_cp,24,concentrate
diet_lamb_meat_slaughter,spain,,,soybean_meal_44_cp,24,concentrate
diet_lamb_meat_slaughter,spain,,,wheat_bran_20_starch,5,concentrate
diet_lamb_meat_slaughter,spain,,,barley_ddgs,0,concentrate
diet_lamb_meat_slaughter,spain,,,corn_gluten_feed_20_5_cp,0,concentrate
diet_lamb_meat_slaughter,spain,,,sunflower_seed,0,concentrate
diet_lamb_meat_slaughter,spain,,,palm_oil,0.5,concentrate
diet_lamb_meat_slaughter,spain,,,Vitamin/mineral_supplement,2.5,concentrate
diet_lamb_meat_slaughter,spain,,,beet_pulp_4_ash,0,concentrate
diet_lamb_meat_slaughter,spain,,,citrus_pulp_orange_tangerine,0,concentrate
diet_lamb_meat_slaughter,spain,,,molasses_beet,0,concentrate
diet_lamb_meat_slaughter,spain,,,cotton_seed_whole,0,concentrate
diet_lamb_meat_slaughter,spain,,,straw_cereals_wheat_and_barley,100,forage
diet_lamb_meat_slaughter,spain,,,ryegrass_fresh_second,0,forage
diet_lamb_meat_slaughter,spain,,,ryegrass_fresh_third,0,forage
diet_lamb_meat_slaughter,spain,,,ryegrass_hay_third,0,forage
diet_lamb_meat_slaughter,spain,,,alfalfa_hay_first,0,forage
diet_lamb_meat_slaughter,spain,,,sheep_breast_milk,0,milk
diet_lamb_dairy_male_replacement_pasture,spain,,,corn_national,15,concentrate
diet_lamb_dairy_male_replacement_pasture,spain,,,barley_2_rows_national_11_3_cp,30,concentrate
diet_lamb_dairy_male_replacement_pasture,spain,,,wheat_soft_national_12_9_cp,15,concentrate
diet_lamb_dairy_male_replacement_pasture,spain,,,soybean_meal_44_cp,11,concentrate
diet_lamb_dairy_male_replacement_pasture,spain,,,wheat_bran_20_starch,20,concentrate
diet_lamb_dairy_male_replacement_pasture,spain,,,barley_ddgs,0,concentrate
diet_lamb_dairy_male_replacement_pasture,spain,,,corn_gluten_feed_20_5_cp,0,concentrate
diet_lamb_dairy_male_replacement_pasture,spain,,,sunflower_seed,0,concentrate
diet_lamb_dairy_male_replacement_pasture,spain,,,palm_oil,1.5,concentrate
diet_lamb_dairy_male_replacement_pasture,spain,,,Vitamin/mineral_supplement,2.5,concentrate
diet_lamb_dairy_male_replacement_pasture,spain,,,beet_pulp_4_ash,5,concentrate
diet_lamb_dairy_male_replacement_pasture,spain,,,citrus_pulp_orange_tangerine,0,concentrate
diet_lamb_dairy_male_replacement_pasture,spain,,,molasses_beet,0,concentrate
diet_lamb_dairy_male_replacement_pasture,spain,,,cotton_seed_whole,0,concentrate
diet_lamb_dairy_male_replacement_pasture,spain,,,straw_cereals_wheat_and_barley,0,forage
diet_lamb_dairy_male_replacement_pasture,spain,,,ryegrass_fresh_second,0,forage
diet_lamb_dairy_male_replacement_pasture,spain,,,ryegrass_fresh_third,69.74,forage
diet_lamb_dairy_male_replacement_pasture,spain,,,ryegrass_hay_third,25,forage
diet_lamb_dairy_male_replacement_pasture,spain,,,alfalfa_hay_first,5.26,forage
diet_lamb_dairy_male_replacement_pasture,spain,,,sheep_breast_milk,0,milk
diet_lamb_dairy_male_replacement_stall,spain,,,corn_national,15,concentrate
diet_lamb_dairy_male_replacement_stall,spain,,,barley_2_rows_national_11_3_cp,30,concentrate
diet_lamb_dairy_male_replacement_stall,spain,,,wheat_soft_national_12_9_cp,15,concentrate
diet_lamb_dairy_male_replacement_stall,spain,,,soybean_meal_44_cp,11,concentrate
diet_lamb_dairy_male_replacement_stall,spain,,,wheat_bran_20_starch,20,concentrate
diet_lamb_dairy_male_replacement_stall,spain,,,barley_ddgs,0,concentrate
diet_lamb_dairy_male_replacement_stall,spain,,,corn_gluten_feed_20_5_cp,0,concentrate
diet_lamb_dairy_male_replacement_stall,spain,,,sunflower_seed,0,concentrate
diet_lamb_dairy_male_replacement_stall,spain,,,palm_oil,1.5,concentrate
diet_lamb_dairy_male_replacement_stall,spain,,,Vitamin/mineral_supplement,2.5,concentrate
diet_lamb_dairy_male_replacement_stall,spain,,,beet_pulp_4_ash,5,concentrate
diet_lamb_dairy_male_replacement_stall,spain,,,citrus_pulp_orange_tangerine,0,concentrate
diet_lamb_dairy_male_replacement_stall,spain,,,molasses_beet,0,concentrate
diet_lamb_dairy_male_replacement_stall,spain,,,cotton_seed_whole,0,concentrate
diet_lamb_dairy_male_replacement_stall,spain,,,straw_cereals_wheat_and_barley,100,forage
diet_lamb_dairy_male_replacement_stall,spain,,,ryegrass_fresh_second,0,forage
diet_lamb_dairy_male_replacement_stall,spain,,,ryegrass_fresh_third,0,forage
diet_lamb_dairy_male_replacement_stall,spain,,,ryegrass_hay_third,0,forage
diet_lamb_dairy_male_replacement_stall,spain,,,alfalfa_hay_first,0,forage
diet_lamb_dairy_male_replacement_stall,spain,,,sheep_breast_milk,0,milk
diet_lamb_meat_male_replacement_pasture,spain,,,corn_national,15,concentrate
diet_lamb_meat_male_replacement_pasture,spain,,,barley_2_rows_national_11_3_cp,30,concentrate
diet_lamb_meat_male_replacement_pasture,spain,,,wheat_soft_national_12_9_cp,15,concentrate
diet_lamb_meat_male_replacement_pasture,spain,,,soybean_meal_44_cp,11,concentrate
diet_lamb_meat_male_replacement_pasture,spain,,,wheat_bran_20_starch,20,concentrate
diet_lamb_meat_male_replacement_pasture,spain,,,barley_ddgs,0,concentrate
diet_lamb_meat_male_replacement_pasture,spain,,,corn_gluten_feed_20_5_cp,0,concentrate
diet_lamb_meat_male_replacement_pasture,spain,,,sunflower_seed,0,concentrate
diet_lamb_meat_male_replacement_pasture,spain,,,palm_oil,1.5,concentrate
diet_lamb_meat_male_replacement_pasture,spain,,,Vitamin/mineral_supplement,2.5,concentrate
diet_lamb_meat_male_replacement_pasture,spain,,,beet_pulp_4_ash,5,concentrate
diet_lamb_meat_male_replacement_pasture,spain,,,citrus_pulp_orange_tangerine,0,concentrate
diet_lamb_meat_male_replacement_pasture,spain,,,molasses_beet,0,concentrate
diet_lamb_meat_male_replacement_pasture,spain,,,cotton_seed_whole,0,concentrate
diet_lamb_meat_male_replacement_pasture,spain,,,straw_cereals_wheat_and_barley,100,forage
diet_lamb_meat_male_replacement_pasture,spain,,,ryegrass_fresh_second,0,forage
diet_lamb_meat_male_replacement_pasture,spain,,,ryegrass_fresh_third,0,forage
diet_lamb_meat_male_replacement_pasture,spain,,,ryegrass_hay_third,0,forage
diet_lamb_meat_male_replacement_pasture,spain,,,alfalfa_hay_first,0,forage
diet_lamb_meat_male_replacement_pasture,spain,,,sheep_breast_milk,0,milk
diet_mature_sheep_dairy_male_pasture,spain,,,corn_national,15,concentrate
diet_mature_sheep_dairy_male_pasture,spain,,,barley_2_rows_national_11_3_cp,30,concentrate
diet_mature_sheep_dairy_male_pasture,spain,,,wheat_soft_national_12_9_cp,15,concentrate
diet_mature_sheep_dairy_male_pasture,spain,,,soybean_meal_44_cp,11,concentrate
diet_mature_sheep_dairy_male_pasture,spain,,,wheat_bran_20_starch,20,concentrate
diet_mature_sheep_dairy_male_pasture,spain,,,barley_ddgs,0,concentrate
diet_mature_sheep_dairy_male_pasture,spain,,,corn_gluten_feed_20_5_cp,0,concentrate
diet_mature_sheep_dairy_male_pasture,spain,,,sunflower_seed,0,concentrate
diet_mature_sheep_dairy_male_pasture,spain,,,palm_oil,1.5,concentrate
diet_mature_sheep_dairy_male_pasture,spain,,,Vitamin/mineral_supplement,2.5,concentrate
diet_mature_sheep_dairy_male_pasture,spain,,,beet_pulp_4_ash,5,concentrate
diet_mature_sheep_dairy_male_pasture,spain,,,citrus_pulp_orange_tangerine,0,concentrate
diet_mature_sheep_dairy_male_pasture,spain,,,molasses_beet,0,concentrate
diet_mature_sheep_dairy_male_pasture,spain,,,cotton_seed_whole,0,concentrate
diet_mature_sheep_dairy_male_pasture,spain,,,straw_cereals_wheat_and_barley,0,forage
diet_mature_sheep_dairy_male_pasture,spain,,,ryegrass_fresh_second,0,forage
diet_mature_sheep_dairy_male_pasture,spain,,,ryegrass_fresh_third,69.74,forage
diet_mature_sheep_dairy_male_pasture,spain,,,ryegrass_hay_third,25,forage
diet_mature_sheep_dairy_male_pasture,spain,,,alfalfa_hay_first,5.26,forage
diet_mature_sheep_dairy_male_pasture,spain,,,sheep_breast_milk,0,milk
diet_mature_sheep_dairy_male_stall,spain,,,corn_national,15,concentrate
diet_mature_sheep_dairy_male_stall,spain,,,barley_2_rows_national_11_3_cp,30,concentrate
diet_mature_sheep_dairy_male_stall,spain,,,wheat_soft_national_12_9_cp,15,concentrate
diet_mature_sheep_dairy_male_stall,spain,,,soybean_meal_44_cp,11,concentrate
diet_mature_sheep_dairy_male_stall,spain,,,wheat_bran_20_starch,20,concentrate
diet_mature_sheep_dairy_male_stall,spain,,,barley_ddgs,0,concentrate
diet_mature_sheep_dairy_male_stall,spain,,,corn_gluten_feed_20_5_cp,0,concentrate
diet_mature_sheep_dairy_male_stall,spain,,,sunflower_seed,0,concentrate
diet_mature_sheep_dairy_male_stall,spain,,,palm_oil,1.5,concentrate
diet_mature_sheep_dairy_male_stall,spain,,,Vitamin/mineral_supplement,2.5,concentrate
diet_mature_sheep_dairy_male_stall,spain,,,beet_pulp_4_ash,5,concentrate
diet_mature_sheep_dairy_male_stall,spain,,,citrus_pulp_orange_tangerine,0,concentrate
diet_mature_sheep_dairy_male_stall,spain,,,molasses_beet,0,concentrate
diet_mature_sheep_dairy_male_stall,spain,,,cotton_seed_whole,0,concentrate
diet_mature_sheep_dairy_male_stall,spain,,,straw_cereals_wheat_and_barley,100,forage
diet_mature_sheep_dairy_male_stall,spain,,,ryegrass_fresh_second,0,forage
diet_mature_sheep_dairy_male_stall,spain,,,ryegrass_fresh_third,0,forage
diet_mature_sheep_dairy_male_stall,spain,,,ryegrass_hay_third,0,forage
diet_mature_sheep_dairy_male_stall,spain,,,alfalfa_hay_first,0,forage
diet_mature_sheep_dairy_male_stall,spain,,,sheep_breast_milk,0,milk
diet_mature_sheep_meat_male_pasture,spain,,,corn_national,15,concentrate
diet_mature_sheep_meat_male_pasture,spain,,,barley_2_rows_national_11_3_cp,30,concentrate
diet_mature_sheep_meat_male_pasture,spain,,,wheat_soft_national_12_9_cp,15,concentrate
diet_mature_sheep_meat_male_pasture,spain,,,soybean_meal_44_cp,11,concentrate
diet_mature_sheep_meat_male_pasture,spain,,,wheat_bran_20_starch,20,concentrate
diet_mature_sheep_meat_male_pasture,spain,,,barley_ddgs,0,concentrate
diet_mature_sheep_meat_male_pasture,spain,,,corn_gluten_feed_20_5_cp,0,concentrate
diet_mature_sheep_meat_male_pasture,spain,,,sunflower_seed,0,concentrate
diet_mature_sheep_meat_male_pasture,spain,,,palm_oil,1.5,concentrate
diet_mature_sheep_meat_male_pasture,spain,,,Vitamin/mineral_supplement,2.5,concentrate
diet_mature_sheep_meat_male_pasture,spain,,,beet_pulp_4_ash,5,concentrate
diet_mature_sheep_meat_male_pasture,spain,,,citrus_pulp_orange_tangerine,0,concentrate
diet_mature_sheep_meat_male_pasture,spain,,,molasses_beet,0,concentrate
diet_mature_sheep_meat_male_pasture,spain,,,cotton_seed_whole,0,concentrate
diet_mature_sheep_meat_male_pasture,spain,,,straw_cereals_wheat_and_barley,100,forage
diet_mature_sheep_meat_male_pasture,spain,,,ryegrass_fresh_second,0,forage
diet_mature_sheep_meat_male_pasture,spain,,,ryegrass_fresh_third,0,forage
diet_mature_sheep_meat_male_pasture,spain,,,ryegrass_hay_third,0,forage
diet_mature_sheep_meat_male_pasture,spain,,,alfalfa_hay_first,0,forage
diet_mature_sheep_meat_male_pasture,spain,,,sheep_breast_milk,0,milk
diet_lamb_dairy_female_replacement_pasture,spain,,,corn_national,10,concentrate
diet_lamb_dairy_female_replacement_pasture,spain,,,barley_2_rows_national_11_3_cp,40,concentrate
diet_lamb_dairy_female_replacement_pasture,spain,,,wheat_soft_national_12_9_cp,25,concentrate
diet_lamb_dairy_female_replacement_pasture,spain,,,soybean_meal_44_cp,10,concentrate
diet_lamb_dairy_female_replacement_pasture,spain,,,wheat_bran_20_starch,10,concentrate
diet_lamb_dairy_female_replacement_pasture,spain,,,barley_ddgs,0,concentrate
diet_lamb_dairy_female_replacement_pasture,spain,,,corn_gluten_feed_20_5_cp,0,concentrate
diet_lamb_dairy_female_replacement_pasture,spain,,,sunflower_seed,2.5,concentrate
diet_lamb_dairy_female_replacement_pasture,spain,,,palm_oil,0,concentrate
diet_lamb_dairy_female_replacement_pasture,spain,,,Vitamin/mineral_supplement,2.5,concentrate
diet_lamb_dairy_female_replacement_pasture,spain,,,beet_pulp_4_ash,0,concentrate
diet_lamb_dairy_female_replacement_pasture,spain,,,citrus_pulp_orange_tangerine,0,concentrate
diet_lamb_dairy_female_replacement_pasture,spain,,,molasses_beet,0,concentrate
diet_lamb_dairy_female_replacement_pasture,spain,,,cotton_seed_whole,0,concentrate
diet_lamb_dairy_female_replacement_pasture,spain,,,straw_cereals_wheat_and_barley,0,forage
diet_lamb_dairy_female_replacement_pasture,spain,,,ryegrass_fresh_second,0,forage
diet_lamb_dairy_female_replacement_pasture,spain,,,ryegrass_fresh_third,77,forage
diet_lamb_dairy_female_replacement_pasture,spain,,,ryegrass_hay_third,23,forage
diet_lamb_dairy_female_replacement_pasture,spain,,,alfalfa_hay_first,0,forage
diet_lamb_dairy_female_replacement_pasture,spain,,,sheep_breast_milk,0,milk
diet_lamb_dairy_female_replacement_stall,spain,,,corn_national,10,concentrate
diet_lamb_dairy_female_replacement_stall,spain,,,barley_2_rows_national_11_3_cp,40,concentrate
diet_lamb_dairy_female_replacement_stall,spain,,,wheat_soft_national_12_9_cp,25,concentrate
diet_lamb_dairy_female_replacement_stall,spain,,,soybean_meal_44_cp,10,concentrate
diet_lamb_dairy_female_replacement_stall,spain,,,wheat_bran_20_starch,10,concentrate
diet_lamb_dairy_female_replacement_stall,spain,,,barley_ddgs,0,concentrate
diet_lamb_dairy_female_replacement_stall,spain,,,corn_gluten_feed_20_5_cp,0,concentrate
diet_lamb_dairy_female_replacement_stall,spain,,,sunflower_seed,2.5,concentrate
diet_lamb_dairy_female_replacement_stall,spain,,,palm_oil,0,concentrate
diet_lamb_dairy_female_replacement_stall,spain,,,Vitamin/mineral_supplement,2.5,concentrate
diet_lamb_dairy_female_replacement_stall,spain,,,beet_pulp_4_ash,0,concentrate
diet_lamb_dairy_female_replacement_stall,spain,,,citrus_pulp_orange_tangerine,0,concentrate
diet_lamb_dairy_female_replacement_stall,spain,,,molasses_beet,0,concentrate
diet_lamb_dairy_female_replacement_stall,spain,,,cotton_seed_whole,0,concentrate
diet_lamb_dairy_female_replacement_stall,spain,,,straw_cereals_wheat_and_barley,0,forage
diet_lamb_dairy_female_replacement_stall,spain,,,ryegrass_fresh_second,0,forage
diet_lamb_dairy_female_replacement_stall,spain,,,ryegrass_fresh_third,0,forage
diet_lamb_dairy_female_replacement_stall,spain,,,ryegrass_hay_third,0,forage
diet_lamb_dairy_female_replacement_stall,spain,,,alfalfa_hay_first,100,forage
diet_lamb_dairy_female_replacement_stall,spain,,,sheep_breast_milk,0,milk
diet_lamb_meat_female_replacement_pasture,spain,,,corn_national,5,concentrate
diet_lamb_meat_female_replacement_pasture,spain,,,barley_2_rows_national_11_3_cp,90,concentrate
diet_lamb_meat_female_replacement_pasture,spain,,,wheat_soft_national_12_9_cp,0,concentrate
diet_lamb_meat_female_replacement_pasture,spain,,,soybean_meal_44_cp,2.5,concentrate
diet_lamb_meat_female_replacement_pasture,spain,,,wheat_bran_20_starch,0,concentrate
diet_lamb_meat_female_replacement_pasture,spain,,,barley_ddgs,0,concentrate
diet_lamb_meat_female_replacement_pasture,spain,,,corn_gluten_feed_20_5_cp,0,concentrate
diet_lamb_meat_female_replacement_pasture,spain,,,sunflower_seed,0,concentrate
diet_lamb_meat_female_replacement_pasture,spain,,,palm_oil,0,concentrate
diet_lamb_meat_female_replacement_pasture,spain,,,Vitamin/mineral_supplement,2.5,concentrate
diet_lamb_meat_female_replacement_pasture,spain,,,beet_pulp_4_ash,0,concentrate
diet_lamb_meat_female_replacement_pasture,spain,,,citrus_pulp_orange_tangerine,0,concentrate
diet_lamb_meat_female_replacement_pasture,spain,,,molasses_beet,0,concentrate
diet_lamb_meat_female_replacement_pasture,spain,,,cotton_seed_whole,0,concentrate
diet_lamb_meat_female_replacement_pasture,spain,,,straw_cereals_wheat_and_barley,75,forage
diet_lamb_meat_female_replacement_pasture,spain,,,ryegrass_fresh_second,0,forage
diet_lamb_meat_female_replacement_pasture,spain,,,ryegrass_fresh_third,25,forage
diet_lamb_meat_female_replacement_pasture,spain,,,ryegrass_hay_third,0,forage
diet_lamb_meat_female_replacement_pasture,spain,,,alfalfa_hay_first,0,forage
diet_lamb_meat_female_replacement_pasture,spain,,,sheep_breast_milk,0,milk
diet_mature_sheep_dairy_female_pasture,spain,,,corn_national,5,concentrate
diet_mature_sheep_dairy_female_pasture,spain,,,barley_2_rows_national_11_3_cp,20,concentrate
diet_mature_sheep_dairy_female_pasture,spain,,,wheat_soft_national_12_9_cp,15,concentrate
diet_mature_sheep_dairy_female_pasture,spain,,,soybean_meal_44_cp,5,concentrate
diet_mature_sheep_dairy_female_pasture,spain,,,wheat_bran_20_starch,20,concentrate
diet_mature_sheep_dairy_female_pasture,spain,,,barley_ddgs,5,concentrate
diet_mature_sheep_dairy_female_pasture,spain,,,corn_gluten_feed_20_5_cp,0,concentrate
diet_mature_sheep_dairy_female_pasture,spain,,,sunflower_seed,15,concentrate
diet_mature_sheep_dairy_female_pasture,spain,,,palm_oil,2,concentrate
diet_mature_sheep_dairy_female_pasture,spain,,,Vitamin/mineral_supplement,3,concentrate
diet_mature_sheep_dairy_female_pasture,spain,,,beet_pulp_4_ash,3.5,concentrate
diet_mature_sheep_dairy_female_pasture,spain,,,citrus_pulp_orange_tangerine,2,concentrate
diet_mature_sheep_dairy_female_pasture,spain,,,molasses_beet,1.5,concentrate
diet_mature_sheep_dairy_female_pasture,spain,,,cotton_seed_whole,3,concentrate
diet_mature_sheep_dairy_female_pasture,spain,,,straw_cereals_wheat_and_barley,0,forage
diet_mature_sheep_dairy_female_pasture,spain,,,ryegrass_fresh_second,0,forage
diet_mature_sheep_dairy_female_pasture,spain,,,ryegrass_fresh_third,60,forage
diet_mature_sheep_dairy_female_pasture,spain,,,ryegrass_hay_third,24,forage
diet_mature_sheep_dairy_female_pasture,spain,,,alfalfa_hay_first,16,forage
diet_mature_sheep_dairy_female_pasture,spain,,,sheep_breast_milk,0,milk
diet_mature_sheep_dairy_female_stall,spain,,,corn_national,5,concentrate
diet_mature_sheep_dairy_female_stall,spain,,,barley_2_rows_national_11_3_cp,20,concentrate
diet_mature_sheep_dairy_female_stall,spain,,,wheat_soft_national_12_9_cp,15,concentrate
diet_mature_sheep_dairy_female_stall,spain,,,soybean_meal_44_cp,5,concentrate
diet_mature_sheep_dairy_female_stall,spain,,,wheat_bran_20_starch,20,concentrate
diet_mature_sheep_dairy_female_stall,spain,,,barley_ddgs,5,concentrate
diet_mature_sheep_dairy_female_stall,spain,,,corn_gluten_feed_20_5_cp,0,concentrate
diet_mature_sheep_dairy_female_stall,spain,,,sunflower_seed,15,concentrate
diet_mature_sheep_dairy_female_stall,spain,,,palm_oil,2,concentrate
diet_mature_sheep_dairy_female_stall,spain,,,Vitamin/mineral_supplement,3,concentrate
diet_mature_sheep_dairy_female_stall,spain,,,beet_pulp_4_ash,3.5,concentrate
diet_mature_sheep_dairy_female_stall,spain,,,citrus_pulp_orange_tangerine,2,concentrate
diet_mature_sheep_dairy_female_stall,spain,,,molasses_beet,1.5,concentrate
diet_mature_sheep_dairy_female_stall,spain,,,cotton_seed_whole,3,concentrate
diet_mature_sheep_dairy_female_stall,spain,,,straw_cereals_wheat_and_barley,0,forage
diet_mature_sheep_dairy_female_stall,spain,,,ryegrass_fresh_second,0,forage
diet_mature_sheep_dairy_female_stall,spain,,,ryegrass_fresh_third,0,forage
diet_mature_sheep_dairy_female_stall,spain,,,ryegrass_hay_third,0,forage
diet_mature_sheep_dairy_female_stall,spain,,,alfalfa_hay_first,100,forage
diet_mature_sheep_dairy_female_stall,spain,,,sheep_breast_milk,0,milk
diet_mature_sheep_meat_female_pasture,spain,,,corn_national,8,concentrate
diet_mature_sheep_meat_female_pasture,spain,,,barley_2_rows_national_11_3_cp,25,concentrate
diet_mature_sheep_meat_female_pasture,spain,,,wheat_soft_national_12_9_cp,5,concentrate
diet_mature_sheep_meat_female_pasture,spain,,,soybean_meal_44_cp,10,concentrate
diet_mature_sheep_meat_female_pasture,spain,,,wheat_bran_20_starch,30,concentrate
diet_mature_sheep_meat_female_pasture,spain,,,barley_ddgs,0,concentrate
diet_mature_sheep_meat_female_pasture,spain,,,corn_gluten_feed_20_5_cp,8,concentrate
diet_mature_sheep_meat_female_pasture,spain,,,sunflower_seed,10,concentrate
diet_mature_sheep_meat_female_pasture,spain,,,palm_oil,1.5,concentrate
diet_mature_sheep_meat_female_pasture,spain,,,Vitamin/mineral_supplement,2.5,concentrate
diet_mature_sheep_meat_female_pasture,spain,,,beet_pulp_4_ash,0,concentrate
diet_mature_sheep_meat_female_pasture,spain,,,citrus_pulp_orange_tangerine,0,concentrate
diet_mature_sheep_meat_female_pasture,spain,,,molasses_beet,0,concentrate
diet_mature_sheep_meat_female_pasture,spain,,,cotton_seed_whole,0,concentrate
diet_mature_sheep_meat_female_pasture,spain,,,straw_cereals_wheat_and_barley,75,forage
diet_mature_sheep_meat_female_pasture,spain,,,ryegrass_fresh_second,0,forage
diet_mature_sheep_meat_female_pasture,spain,,,ryegrass_fresh_third,25,forage
diet_mature_sheep_meat_female_pasture,spain,,,ryegrass_hay_third,0,forage
diet_mature_sheep_meat_female_pasture,spain,,,alfalfa_hay_first,0,forage
diet_mature_sheep_meat_female_pasture,spain,,,sheep_breast_milk,0,milk
diet_random_goat,france,,,corn_national,8,concentrate
diet_random_goat,france,,,barley_2_rows_national_11_3_cp,25,concentrate
diet_random_goat,france,,,wheat_soft_national_12_9_cp,5,concentrate
diet_random_goat,france,,,soybean_meal_44_cp,10,concentrate
diet_random_goat,france,,,wheat_bran_20_starch,30,concentrate
diet_random_goat,france,,,barley_ddgs,0,concentrate
diet_random_goat,france,,,corn_gluten_feed_20_5_cp,8,concentrate
diet_random_goat,france,,,sunflower_seed,10,concentrate
diet_random_goat,france,,,palm_oil,1.5,concentrate
diet_random_goat,france,,,Vitamin/mineral_supplement,2.5,concentrate
diet_random_goat,france,,,beet_pulp_4_ash,0,concentrate
diet_random_goat,france,,,citrus_pulp_orange_tangerine,0,concentrate
diet_random_goat,france,,,molasses_beet,0,concentrate
diet_random_goat,france,,,cotton_seed_whole,0,concentrate
