system_base,system_variant,management_months,system_climate,system_subclimate,climate_zone,climate_moisture,animal_type,animal_subtype,MCF_pct,EF3,EF4,EF5,frac_gas,frac_leach
liquid_slurry,without_natural_crust_cover,4,warm,tropical,zone_montane,wet,sheep,,50,0,0.014,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,4,warm,tropical,zone_wet,wet,sheep,,67,0,0.014,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,4,warm,tropical,zone_moist,wet,sheep,,64,0,0.014,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,4,warm,tropical,zone_dry,dry,sheep,,68,0,0.005,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,6,cool,temperate,zone_wet,wet,sheep,,21,0,0.014,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,6,cool,temperate,zone_dry,dry,sheep,,26,0,0.005,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,6,cool,boreal,zone_wet,wet,sheep,,14,0,0.014,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,6,cool,boreal,zone_dry,dry,sheep,,14,0,0.005,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,6,warm,temperate,zone_wet,wet,sheep,,37,0,0.014,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,6,warm,temperate,zone_dry,dry,sheep,,41,0,0.005,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,6,warm,tropical,zone_montane,wet,sheep,,59,0,0.014,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,6,warm,tropical,zone_wet,wet,sheep,,76,0,0.014,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,6,warm,tropical,zone_moist,wet,sheep,,73,0,0.014,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,6,warm,tropical,zone_dry,dry,sheep,,74,0,0.005,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,12,cool,temperate,zone_wet,wet,sheep,,31,0,0.014,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,12,cool,temperate,zone_dry,dry,sheep,,42,0,0.005,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,12,cool,boreal,zone_wet,wet,sheep,,21,0,0.014,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,12,cool,boreal,zone_dry,dry,sheep,,20,0,0.005,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,12,warm,temperate,zone_wet,wet,sheep,,55,0,0.014,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,12,warm,temperate,zone_dry,dry,sheep,,64,0,0.005,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,12,warm,tropical,zone_montane,wet,sheep,,73,0,0.014,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,12,warm,tropical,zone_wet,wet,sheep,,80,0,0.014,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,12,warm,tropical,zone_moist,wet,sheep,,80,0,0.014,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,12,warm,tropical,zone_dry,dry,sheep,,80,0,0.005,0.011,0.03,0
pit_storage,below_animal_confinements,1,cool,temperate,zone_wet,wet,sheep,,6,0,0.014,0.011,0.25,0
pit_storage,below_animal_confinements,1,cool,temperate,zone_dry,dry,sheep,,8,0,0.005,0.011,0.25,0
pit_storage,below_animal_confinements,1,cool,boreal,zone_wet,wet,sheep,,4,0,0.014,0.011,0.25,0
pit_storage,below_animal_confinements,1,cool,boreal,zone_dry,dry,sheep,,4,0,0.005,0.011,0.25,0
pit_storage,below_animal_confinements,1,warm,temperate,zone_wet,wet,sheep,,13,0,0.014,0.011,0.25,0
pit_storage,below_animal_confinements,1,warm,temperate,zone_dry,dry,sheep,,15,0,0.005,0.011,0.25,0
pit_storage,below_animal_confinements,1,warm,tropical,zone_montane,wet,sheep,,25,0,0.014,0.011,0.25,0
pit_storage,below_animal_confinements,1,warm,tropical,zone_wet,wet,sheep,,38,0,0.014,0.011,0.25,0
pit_storage,below_animal_confinements,1,warm,tropical,zone_moist,wet,sheep,,36,0,0.014,0.011,0.25,0
pit_storage,below_animal_confinements,1,warm,tropical,zone_dry,dry,sheep,,42,0,0.005,0.011,0.25,0
pit_storage,below_animal_confinements,3,cool,temperate,zone_wet,wet,sheep,,12,0,0.014,0.011,0.25,0
pit_storage,below_animal_confinements,3,cool,temperate,zone_dry,dry,sheep,,16,0,0.005,0.011,0.25,0
pit_storage,below_animal_confinements,3,cool,boreal,zone_wet,wet,sheep,,8,0,0.014,0.011,0.25,0
pit_storage,below_animal_confinements,3,cool,boreal,zone_dry,dry,sheep,,8,0,0.005,0.011,0.25,0
pit_storage,below_animal_confinements,3,warm,temperate,zone_wet,wet,sheep,,24,0,0.014,0.011,0.25,0
pit_storage,below_animal_confinements,3,warm,temperate,zone_dry,dry,sheep,,28,0,0.005,0.011,0.25,0
pit_storage,below_animal_confinements,3,warm,tropical,zone_montane,wet,sheep,,43,0,0.014,0.011,0.25,0
pit_storage,below_animal_confinements,3,warm,tropical,zone_wet,wet,sheep,,61,0,0.014,0.011,0.25,0
pit_storage,below_animal_confinements,3,warm,tropical,zone_moist,wet,sheep,,57,0,0.014,0.011,0.25,0
pit_storage,below_animal_confinements,3,warm,tropical,zone_dry,dry,sheep,,62,0,0.005,0.011,0.25,0
pit_storage,below_animal_confinements,4,cool,temperate,zone_wet,wet,sheep,,15,0,0.014,0.011,0.25,0
pit_storage,below_animal_confinements,4,cool,temperate,zone_dry,dry,sheep,,19,0,0.005,0.011,0.25,0
pit_storage,below_animal_confinements,4,cool,boreal,zone_wet,wet,sheep,,9,0,0.014,0.011,0.25,0
pit_storage,below_animal_confinements,4,cool,boreal,zone_dry,dry,sheep,,9,0,0.005,0.011,0.25,0
pit_storage,below_animal_confinements,4,warm,temperate,zone_wet,wet,sheep,,29,0,0.014,0.011,0.25,0
pit_storage,below_animal_confinements,4,warm,temperate,zone_dry,dry,sheep,,32,0,0.005,0.011,0.25,0
pit_storage,below_animal_confinements,4,warm,tropical,zone_montane,wet,sheep,,50,0,0.014,0.011,0.25,0
pit_storage,below_animal_confinements,4,warm,tropical,zone_wet,wet,sheep,,67,0,0.014,0.011,0.25,0
pit_storage,below_animal_confinements,4,warm,tropical,zone_moist,wet,sheep,,64,0,0.014,0.011,0.25,0
pit_storage,below_animal_confinements,4,warm,tropical,zone_dry,dry,sheep,,68,0,0.005,0.011,0.25,0
pit_storage,below_animal_confinements,6,cool,temperate,zone_wet,wet,sheep,,21,0,0.014,0.011,0.25,0
pit_storage,below_animal_confinements,6,cool,temperate,zone_dry,dry,sheep,,26,0,0.005,0.011,0.25,0
pit_storage,below_animal_confinements,6,cool,boreal,zone_wet,wet,sheep,,14,0,0.014,0.011,0.25,0
pit_storage,below_animal_confinements,6,cool,boreal,zone_dry,dry,sheep,,14,0,0.005,0.011,0.25,0
pit_storage,below_animal_confinements,6,warm,temperate,zone_wet,wet,sheep,,37,0,0.014,0.011,0.25,0
pit_storage,below_animal_confinements,6,warm,temperate,zone_dry,dry,sheep,,41,0,0.005,0.011,0.25,0
pit_storage,below_animal_confinements,6,warm,tropical,zone_montane,wet,sheep,,59,0,0.014,0.011,0.25,0
pit_storage,below_animal_confinements,6,warm,tropical,zone_wet,wet,sheep,,76,0,0.014,0.011,0.25,0
pit_storage,below_animal_confinements,6,warm,tropical,zone_moist,wet,sheep,,73,0,0.014,0.011,0.25,0
pit_storage,below_animal_confinements,6,warm,tropical,zone_dry,dry,sheep,,74,0,0.005,0.011,0.25,0
pit_storage,below_animal_confinements,12,cool,temperate,zone_wet,wet,sheep,,31,0,0.014,0.011,0.25,0
pit_storage,below_animal_confinements,12,cool,temperate,zone_dry,dry,sheep,,42,0,0.005,0.011,0.25,0
pit_storage,below_animal_confinements,12,cool,boreal,zone_wet,wet,sheep,,21,0,0.014,0.011,0.25,0
pit_storage,below_animal_confinements,12,cool,boreal,zone_dry,dry,sheep,,20,0,0.005,0.011,0.25,0
pit_storage,below_animal_confinements,12,warm,temperate,zone_wet,wet,sheep,,55,0,0.014,0.011,0.25,0
pit_storage,below_animal_confinements,12,warm,temperate,zone_dry,dry,sheep,,64,0,0.005,0.011,0.25,0
pit_storage,below_animal_confinements,12,warm,tropical,zone_montane,wet,sheep,,73,0,0.014,0.011,0.25,0
pit_storage,below_animal_confinements,12,warm,tropical,zone_wet,wet,sheep,,80,0,0.014,0.011,0.25,0
pit_storage,below_animal_confinements,12,warm,tropical,zone_moist,wet,sheep,,80,0,0.014,0.011,0.25,0
pit_storage,below_animal_confinements,12,warm,tropical,zone_dry,dry,sheep,,80,0,0.005,0.011,0.25,0
deep_bedding,no_mixing,<1,cool,,,default,sheep,,2.75,0.01,0.01,0.011,,
deep_bedding,no_mixing,<1,cool,,,wet,sheep,,2.75,0.01,0.014,0.011,,
deep_bedding,no_mixing,<1,cool,,,dry,sheep,,2.75,0.01,0.005,0.011,,
deep_bedding,no_mixing,<1,temperate,,,default,sheep,,6.5,0.01,0.01,0.011,,
deep_bedding,no_mixing,<1,temperate,,,wet,sheep,,6.5,0.01,0.014,0.011,,
deep_bedding,no_mixing,<1,temperate,,,dry,sheep,,6.5,0.01,0.005,0.011,,
deep_bedding,no_mixing,<1,warm,,,default,sheep,,18,0.01,0.01,0.011,,
deep_bedding,no_mixing,<1,warm,,,wet,sheep,,18,0.01,0.014,0.011,,
deep_bedding,no_mixing,<1,warm,,,dry,sheep,,18,0.01,0.005,0.011,,
deep_bedding,no_mixing,>1,cool,temperate,zone_wet,wet,sheep,,21,0.01,0.014,0.011,,
deep_bedding,no_mixing,>1,cool,temperate,zone_dry,dry,sheep,,26,0.01,0.005,0.011,,
deep_bedding,no_mixing,>1,cool,boreal,zone_wet,wet,sheep,,14,0.01,0.014,0.011,,
deep_bedding,no_mixing,>1,cool,boreal,zone_dry,dry,sheep,,14,0.01,0.005,0.011,,
deep_bedding,no_mixing,>1,warm,temperate,zone_wet,wet,sheep,,37,0.01,0.014,0.011,,
deep_bedding,no_mixing,>1,warm,temperate,zone_dry,dry,sheep,,41,0.01,0.005,0.011,,
deep_bedding,no_mixing,>1,warm,tropical,zone_montane,wet,sheep,,59,0.01,0.014,0.011,,
deep_bedding,no_mixing,>1,warm,tropical,zone_wet,wet,sheep,,76,0.01,0.014,0.011,,
deep_bedding,no_mixing,>1,warm,tropical,zone_moist,wet,sheep,,73,0.01,0.014,0.011,,
deep_bedding,no_mixing,>1,warm,tropical,zone_dry,dry,sheep,,74,0.01,0.005,0.011,,
deep_bedding,active_mixing,>1,cool,,,default,sheep,,2.75,0.07,0.01,0.011,,
deep_bedding,active_mixing,>1,cool,,,wet,sheep,,2.75,0.07,0.014,0.011,,
deep_bedding,active_mixing,>1,cool,,,dry,sheep,,2.75,0.07,0.005,0.011,,
deep_bedding,active_mixing,>1,temperate,,,default,sheep,,6.5,0.07,0.01,0.011,,
deep_bedding,active_mixing,>1,temperate,,,wet,sheep,,6.5,0.07,0.014,0.011,,
deep_bedding,active_mixing,>1,temperate,,,dry,sheep,,6.5,0.07,0.005,0.011,,
deep_bedding,active_mixing,>1,warm,,,default,sheep,,18,0.07,0.01,0.011,,
deep_bedding,active_mixing,>1,warm,,,wet,sheep,,18,0.07,0.014,0.011,,
deep_bedding,active_mixing,>1,warm,,,dry,sheep,,18,0.07,0.005,0.011,,
deep_bedding,active_mixing,>1,cool,temperate,zone_wet,wet,sheep,,21,0.07,0.014,0.011,,
deep_bedding,active_mixing,>1,cool,temperate,zone_dry,dry,sheep,,26,0.07,0.005,0.011,,
deep_bedding,active_mixing,>1,cool,boreal,zone_wet,wet,sheep,,14,0.07,0.014,0.011,,
deep_bedding,active_mixing,>1,cool,boreal,zone_dry,dry,sheep,,14,0.07,0.005,0.011,,
deep_bedding,active_mixing,>1,warm,temperate,zone_wet,wet,sheep,,37,0.07,0.014,0.011,,
deep_bedding,active_mixing,>1,warm,temperate,zone_dry,dry,sheep,,41,0.07,0.005,0.011,,
deep_bedding,active_mixing,>1,warm,tropical,zone_montane,wet,sheep,,59,0.07,0.014,0.011,,
deep_bedding,active_mixing,>1,warm,tropical,zone_wet,wet,sheep,,76,0.07,0.014,0.011,,
deep_bedding,active_mixing,>1,warm,tropical,zone_moist,wet,sheep,,73,0.07,0.014,0.011,,
deep_bedding,active_mixing,>1,warm,tropical,zone_dry,dry,sheep,,74,0.07,0.005,0.011,,
solid_storage,,,cool,,,default,sheep,,2,0.01,0.01,0.011,0.12,0.02
solid_storage,,,cool,,,wet,sheep,,2,0.01,0.014,0.011,0.12,0.02
solid_storage,,,cool,,,dry,sheep,,2,0.01,0.005,0.011,0.12,0.02
solid_storage,,,temperate,,,default,sheep,,4,0.01,0.01,0.011,0.12,0.02
solid_storage,,,temperate,,,wet,sheep,,4,0.01,0.014,0.011,0.12,0.02
solid_storage,,,temperate,,,dry,sheep,,4,0.01,0.005,0.011,0.12,0.02
solid_storage,,,warm,,,default,sheep,,5,0.01,0.01,0.011,0.12,0.02
solid_storage,,,warm,,,wet,sheep,,5,0.01,0.014,0.011,0.12,0.02
solid_storage,,,warm,,,dry,sheep,,5,0.01,0.005,0.011,0.12,0.02
solid_storage,covered_compacted,,cool,,,wet,sheep,,2,0.01,0.01,0.011,0.05,0
solid_storage,covered_compacted,,cool,,,wet,sheep,,2,0.01,0.014,0.011,0.05,0
solid_storage,covered_compacted,,cool,,,dry,sheep,,2,0.01,0.005,0.011,0.05,0
solid_storage,covered_compacted,,temperate,,,wet,sheep,,4,0.01,0.01,0.011,0.05,0
solid_storage,covered_compacted,,temperate,,,wet,sheep,,4,0.01,0.014,0.011,0.05,0
solid_storage,covered_compacted,,temperate,,,dry,sheep,,4,0.01,0.005,0.011,0.05,0
solid_storage,covered_compacted,,warm,,,wet,sheep,,5,0.01,0.01,0.011,0.05,0
solid_storage,covered_compacted,,warm,,,wet,sheep,,5,0.01,0.014,0.011,0.05,0
solid_storage,covered_compacted,,warm,,,dry,sheep,,5,0.01,0.005,0.011,0.05,0
solid_storage,bulking_agent_addition,,cool,,,default,sheep,,0.5,0.005,0.01,0.011,0.15,0.02
solid_storage,bulking_agent_addition,,cool,,,wet,sheep,,0.5,0.005,0.014,0.011,0.15,0.02
solid_storage,bulking_agent_addition,,cool,,,dry,sheep,,0.5,0.005,0.005,0.011,0.15,0.02
solid_storage,bulking_agent_addition,,temperate,,,default,sheep,,1,0.005,0.01,0.011,0.15,0.02
solid_storage,bulking_agent_addition,,temperate,,,wet,sheep,,1,0.005,0.014,0.011,0.15,0.02
solid_storage,bulking_agent_addition,,temperate,,,dry,sheep,,1,0.005,0.005,0.011,0.15,0.02
solid_storage,bulking_agent_addition,,warm,,,default,sheep,,1.5,0.005,0.01,0.011,0.15,0.02
solid_storage,bulking_agent_addition,,warm,,,wet,sheep,,1.5,0.005,0.014,0.011,0.15,0.02
solid_storage,bulking_agent_addition,,warm,,,dry,sheep,,1.5,0.005,0.005,0.011,0.15,0.02
solid_storage,additives,,cool,,,default,sheep,,1,0.005,0.01,0.011,0.04,0.02
solid_storage,additives,,cool,,,wet,sheep,,1,0.005,0.014,0.011,0.04,0.02
solid_storage,additives,,cool,,,dry,sheep,,1,0.005,0.005,0.011,0.04,0.02
solid_storage,additives,,temperate,,,default,sheep,,2,0.005,0.01,0.011,0.04,0.02
solid_storage,additives,,temperate,,,wet,sheep,,2,0.005,0.014,0.011,0.04,0.02
solid_storage,additives,,temperate,,,dry,sheep,,2,0.005,0.005,0.011,0.04,0.02
solid_storage,additives,,warm,,,default,sheep,,2.5,0.005,0.01,0.011,0.04,0.02
solid_storage,additives,,warm,,,wet,sheep,,2.5,0.005,0.014,0.011,0.04,0.02
solid_storage,additives,,warm,,,dry,sheep,,2.5,0.005,0.005,0.011,0.04,0.02
dry_lot,,,cool,,,default,sheep,,1,0.02,0.01,0.011,0.3,0.035
dry_lot,,,cool,,,wet,sheep,,1,0.02,0.014,0.011,0.3,0.035
dry_lot,,,cool,,,dry,sheep,,1,0.02,0.005,0.011,0.3,0.035
dry_lot,,,temperate,,,default,sheep,,1.5,0.02,0.01,0.011,0.3,0.035
dry_lot,,,temperate,,,wet,sheep,,1.5,0.02,0.014,0.011,0.3,0.035
dry_lot,,,temperate,,,dry,sheep,,1.5,0.02,0.005,0.011,0.3,0.035
dry_lot,,,warm,,,default,sheep,,2,0.02,0.01,0.011,0.3,0.035
dry_lot,,,warm,,,wet,sheep,,2,0.02,0.014,0.011,0.3,0.035
dry_lot,,,warm,,,dry,sheep,,2,0.02,0.005,0.011,0.3,0.035
daily_spread,,,cool,,,default,sheep,,1,0,0.01,0.011,0.07,0
daily_spread,,,cool,,,wet,sheep,,1,0,0.014,0.011,0.07,0
daily_spread,,,cool,,,dry,sheep,,1,0,0.005,0.011,0.07,0
daily_spread,,,temperate,,,default,sheep,,1.5,0,0.01,0.011,0.07,0
daily_spread,,,temperate,,,wet,sheep,,1.5,0,0.014,0.011,0.07,0
daily_spread,,,temperate,,,dry,sheep,,1.5,0,0.005,0.011,0.07,0
daily_spread,,,warm,,,default,sheep,,2,0,0.01,0.011,0.07,0
daily_spread,,,warm,,,wet,sheep,,2,0,0.014,0.011,0.07,0
daily_spread,,,warm,,,dry,sheep,,2,0,0.005,0.011,0.07,0
composting,vessel,,cool,,,default,sheep,,50,0.006,0.01,0.011,0.18,0
composting,vessel,,cool,,,wet,sheep,,50,0.006,0.014,0.011,0.18,0
composting,vessel,,cool,,,dry,sheep,,50,0.006,0.005,0.011,0.18,0
composting,vessel,,temperate,,,default,sheep,,50,0.006,0.01,0.011,0.18,0
composting,vessel,,temperate,,,wet,sheep,,50,0.006,0.014,0.011,0.18,0
composting,vessel,,temperate,,,dry,sheep,,50,0.006,0.005,0.011,0.18,0
composting,vessel,,warm,,,default,sheep,,50,0.006,0.01,0.011,0.18,0
composting,vessel,,warm,,,wet,sheep,,50,0.006,0.014,0.011,0.18,0
composting,vessel,,warm,,,dry,sheep,,50,0.006,0.005,0.011,0.18,0
composting,static_pile,,cool,,,default,sheep,,1,0.01,0.01,0.011,0.2,0.06
composting,static_pile,,cool,,,wet,sheep,,1,0.01,0.014,0.011,0.2,0.06
composting,static_pile,,cool,,,dry,sheep,,1,0.01,0.005,0.011,0.2,0.06
composting,static_pile,,temperate,,,default,sheep,,2,0.01,0.01,0.011,0.2,0.06
composting,static_pile,,temperate,,,wet,sheep,,2,0.01,0.014,0.011,0.2,0.06
composting,static_pile,,temperate,,,dry,sheep,,2,0.01,0.005,0.011,0.2,0.06
composting,static_pile,,warm,,,default,sheep,,2.5,0.01,0.01,0.011,0.2,0.06
composting,static_pile,,warm,,,wet,sheep,,2.5,0.01,0.014,0.011,0.2,0.06
composting,static_pile,,warm,,,dry,sheep,,2.5,0.01,0.005,0.011,0.2,0.06
composting,intensive_windrow,,cool,,,default,sheep,,0.5,0.005,0.01,0.011,0.2,0.06
composting,intensive_windrow,,cool,,,wet,sheep,,0.5,0.005,0.014,0.011,0.2,0.06
composting,intensive_windrow,,cool,,,dry,sheep,,0.5,0.005,0.005,0.011,0.2,0.06
composting,intensive_windrow,,temperate,,,default,sheep,,1,0.005,0.01,0.011,0.2,0.06
composting,intensive_windrow,,temperate,,,wet,sheep,,1,0.005,0.014,0.011,0.2,0.06
composting,intensive_windrow,,temperate,,,dry,sheep,,1,0.005,0.005,0.011,0.2,0.06
composting,intensive_windrow,,warm,,,default,sheep,,1.5,0.005,0.01,0.011,0.2,0.06
composting,intensive_windrow,,warm,,,wet,sheep,,1.5,0.005,0.014,0.011,0.2,0.06
composting,intensive_windrow,,warm,,,dry,sheep,,1.5,0.005,0.005,0.011,0.2,0.06
composting,passive_windrow,,cool,,,default,sheep,,1,0.005,0.01,0.011,0.18,0.04
composting,passive_windrow,,cool,,,wet,sheep,,1,0.005,0.014,0.011,0.18,0.04
composting,passive_windrow,,cool,,,dry,sheep,,1,0.005,0.005,0.011,0.18,0.04
composting,passive_windrow,,temperate,,,default,sheep,,2,0.005,0.01,0.011,0.18,0.04
composting,passive_windrow,,temperate,,,wet,sheep,,2,0.005,0.014,0.011,0.18,0.04
composting,passive_windrow,,temperate,,,dry,sheep,,2,0.005,0.005,0.011,0.18,0.04
composting,passive_windrow,,warm,,,default,sheep,,2.5,0.005,0.01,0.011,0.18,0.04
composting,passive_windrow,,warm,,,wet,sheep,,2.5,0.005,0.014,0.011,0.18,0.04
composting,passive_windrow,,warm,,,dry,sheep,,2.5,0.005,0.005,0.011,0.18,0.04
pasture_range_paddock,,,cool,,,default,sheep,,4.7,0.004,0.01,0.011,0.21,0
pasture_range_paddock,,,cool,,,wet,sheep,,4.7,0.006,0.014,0.011,0.21,0.24
pasture_range_paddock,,,cool,,,dry,sheep,,4.7,0.002,0.005,0.011,0.21,0
pasture_range_paddock,,,temperate,,,default,sheep,,4.7,0.004,0.01,0.011,0.21,0
pasture_range_paddock,,,temperate,,,wet,sheep,,4.7,0.006,0.014,0.011,0.21,0.24
pasture_range_paddock,,,temperate,,,dry,sheep,,4.7,0.002,0.005,0.011,0.21,0
pasture_range_paddock,,,warm,,,default,sheep,,4.7,0.004,0.01,0.011,0.21,0
pasture_range_paddock,,,warm,,,wet,sheep,,4.7,0.006,0.014,0.011,0.21,0.24
pasture_range_paddock,,,warm,,,dry,sheep,,4.7,0.002,0.005,0.011,0.21,0
poultry_manure,with_litter,,cool,,,default,sheep,,1.5,0.001,0.01,0.011,,
poultry_manure,with_litter,,cool,,,wet,sheep,,1.5,0.001,0.014,0.011,,
poultry_manure,with_litter,,cool,,,dry,sheep,,1.5,0.001,0.005,0.011,,
poultry_manure,with_litter,,temperate,,,default,sheep,,1.5,0.001,0.01,0.011,,
poultry_manure,with_litter,,temperate,,,wet,sheep,,1.5,0.001,0.014,0.011,,
poultry_manure,with_litter,,temperate,,,dry,sheep,,1.5,0.001,0.005,0.011,,
poultry_manure,with_litter,,warm,,,default,sheep,,1.5,0.001,0.01,0.011,,
poultry_manure,with_litter,,warm,,,wet,sheep,,1.5,0.001,0.014,0.011,,
poultry_manure,with_litter,,warm,,,dry,sheep,,1.5,0.001,0.005,0.011,,
poultry_manure,without_litter,,cool,,,default,sheep,,1.5,0.001,0.01,0.011,,
poultry_manure,without_litter,,cool,,,wet,sheep,,1.5,0.001,0.014,0.011,,
poultry_manure,without_litter,,cool,,,dry,sheep,,1.5,0.001,0.005,0.011,,
poultry_manure,without_litter,,temperate,,,default,sheep,,1.5,0.001,0.01,0.011,,
poultry_manure,without_litter,,temperate,,,wet,sheep,,1.5,0.001,0.014,0.011,,
poultry_manure,without_litter,,temperate,,,dry,sheep,,1.5,0.001,0.005,0.011,,
poultry_manure,without_litter,,warm,,,default,sheep,,1.5,0.001,0.01,0.011,,
poultry_manure,without_litter,,warm,,,wet,sheep,,1.5,0.001,0.014,0.011,,
poultry_manure,without_litter,,warm,,,dry,sheep,,1.5,0.001,0.005,0.011,,
aerobic_treatment,natural_aeration,,cool,,,default,sheep,,0,0.01,0.01,0.011,,0
aerobic_treatment,natural_aeration,,cool,,,wet,sheep,,0,0.01,0.014,0.011,,0
aerobic_treatment,natural_aeration,,cool,,,dry,sheep,,0,0.01,0.005,0.011,,0
aerobic_treatment,natural_aeration,,temperate,,,default,sheep,,0,0.01,0.01,0.011,,0
aerobic_treatment,natural_aeration,,temperate,,,wet,sheep,,0,0.01,0.014,0.011,,0
aerobic_treatment,natural_aeration,,temperate,,,dry,sheep,,0,0.01,0.005,0.011,,0
aerobic_treatment,natural_aeration,,warm,,,default,sheep,,0,0.01,0.01,0.011,,0
aerobic_treatment,natural_aeration,,warm,,,wet,sheep,,0,0.01,0.014,0.011,,0
aerobic_treatment,natural_aeration,,warm,,,dry,sheep,,0,0.01,0.005,0.011,,0
aerobic_treatment,forced_aeration,,cool,,,default,sheep,,0,0.005,0.01,0.011,0.27,0
aerobic_treatment,forced_aeration,,cool,,,wet,sheep,,0,0.005,0.014,0.011,0.27,0
aerobic_treatment,forced_aeration,,cool,,,dry,sheep,,0,0.005,0.005,0.011,0.27,0
aerobic_treatment,forced_aeration,,temperate,,,default,sheep,,0,0.005,0.01,0.011,0.27,0
aerobic_treatment,forced_aeration,,temperate,,,wet,sheep,,0,0.005,0.014,0.011,0.27,0
aerobic_treatment,forced_aeration,,temperate,,,dry,sheep,,0,0.005,0.005,0.011,0.27,0
aerobic_treatment,forced_aeration,,warm,,,default,sheep,,0,0.005,0.01,0.011,0.27,0
aerobic_treatment,forced_aeration,,warm,,,wet,sheep,,0,0.005,0.014,0.011,0.27,0
aerobic_treatment,forced_aeration,,warm,,,dry,sheep,,0,0.005,0.005,0.011,0.27,0
burned_for_fuel,,,cool,,,default,sheep,,10,,0.01,0.011,,
burned_for_fuel,,,cool,,,wet,sheep,,10,,0.014,0.011,,
burned_for_fuel,,,cool,,,dry,sheep,,10,,0.005,0.011,,
burned_for_fuel,,,temperate,,,default,sheep,,10,,0.01,0.011,,
burned_for_fuel,,,temperate,,,wet,sheep,,10,,0.014,0.011,,
burned_for_fuel,,,temperate,,,dry,sheep,,10,,0.005,0.011,,
burned_for_fuel,,,warm,,,default,sheep,,10,,0.01,0.011,,
burned_for_fuel,,,warm,,,wet,sheep,,10,,0.014,0.011,,
burned_for_fuel,,,warm,,,dry,sheep,,10,,0.005,0.011,,
anaerobic_digester,low_leak_high_gastight,,cool,,,default,sheep,,1,0.0006,0.01,0.011,,0
anaerobic_digester,low_leak_high_gastight,,cool,,,wet,sheep,,1,0.0006,0.014,0.011,,0
anaerobic_digester,low_leak_high_gastight,,cool,,,dry,sheep,,1,0.0006,0.005,0.011,,0
anaerobic_digester,low_leak_high_gastight,,temperate,,,default,sheep,,1,0.0006,0.01,0.011,,0
anaerobic_digester,low_leak_high_gastight,,temperate,,,wet,sheep,,1,0.0006,0.014,0.011,,0
anaerobic_digester,low_leak_high_gastight,,temperate,,,dry,sheep,,1,0.0006,0.005,0.011,,0
anaerobic_digester,low_leak_high_gastight,,warm,,,wet,sheep,,1,0.0006,0.01,0.011,,0
anaerobic_digester,low_leak_high_gastight,,warm,,,wet,sheep,,1,0.0006,0.014,0.011,,0
anaerobic_digester,low_leak_high_gastight,,warm,,,dry,sheep,,1,0.0006,0.005,0.011,,0
anaerobic_digester,low_leak_low_gastight,,cool,,,default,sheep,,1.41,0.0006,0.01,0.011,,0
anaerobic_digester,low_leak_low_gastight,,cool,,,wet,sheep,,1.41,0.0006,0.014,0.011,,0
anaerobic_digester,low_leak_low_gastight,,cool,,,dry,sheep,,1.41,0.0006,0.005,0.011,,0
anaerobic_digester,low_leak_low_gastight,,temperate,,,default,sheep,,1.41,0.0006,0.01,0.011,,0
anaerobic_digester,low_leak_low_gastight,,temperate,,,wet,sheep,,1.41,0.0006,0.014,0.011,,0
anaerobic_digester,low_leak_low_gastight,,temperate,,,dry,sheep,,1.41,0.0006,0.005,0.011,,0
anaerobic_digester,low_leak_low_gastight,,warm,,,default,sheep,,1.41,0.0006,0.01,0.011,,0
anaerobic_digester,low_leak_low_gastight,,warm,,,wet,sheep,,1.41,0.0006,0.014,0.011,,0
anaerobic_digester,low_leak_low_gastight,,warm,,,dry,sheep,,1.41,0.0006,0.005,0.011,,0
anaerobic_digester,low_leakage_open_storage,,cool,,,default,sheep,,3.55,0.0006,0.01,0.011,,0
anaerobic_digester,low_leakage_open_storage,,cool,,,wet,sheep,,3.55,0.0006,0.014,0.011,,0
anaerobic_digester,low_leakage_open_storage,,cool,,,dry,sheep,,3.55,0.0006,0.005,0.011,,0
anaerobic_digester,low_leakage_open_storage,,temperate,,,default,sheep,,4.38,0.0006,0.01,0.011,,0
anaerobic_digester,low_leakage_open_storage,,temperate,,,wet,sheep,,4.38,0.0006,0.014,0.011,,0
